Transaction ID,Customer ID,Transaction Date,Transaction Time,Transaction Amount,Transaction Type,Payment Method,Merchant Category,Sender Location,Receiver Location,Account Age (Days),Customer Age,Transactions in Last 24 Hours,Average Customer Transaction Amount,Failed Transaction Attempts,Device Type,Device ID,IP Address,Is New Device,Is Unusual Location,Is International,Transaction Status,Is Fraud
TXN201504,CUST10205,2024-06-23,05:17:19,2277.03,Mobile-wallet payment,ATM,Dining,Ahmedabad,Chennai,539,46,7,2609.14,0,Tablet,DEV833723,87.144.13.88,0,0,0,Success,0
TXN201505,CUST10247,2024-02-17,23:57:43,1706.9,UPI transfer,Digital Wallet,Dining,Pune,Dubai,400,65,8,2452.87,0,Mobile,DEV897305,38.5.81.58,0,1,0,Success,0
TXN201506,CUST10695,2024-01-02,17:19:56,3343.93,Debit-card payment,Card,Health,Pune,Ahmedabad,796,26,3,1915.61,0,Tablet,DEV749498,246.203.15.222,0,0,0,Success,0
TXN201507,CUST10941,2024-06-12,07:09:40,2211.83,UPI transfer,ATM,Electronics,Mumbai,London,3516,47,7,1030.02,0,Tablet,DEV765213,147.87.187.63,0,0,0,Success,0
TXN201508,CUST10898,2024-05-04,14:06:28,4984.08,Debit-card payment,Net Banking,Dining,Chennai,Chennai,1976,65,1,4643.76,0,Tablet,DEV121215,97.237.1.94,0,0,0,Success,0
TXN201509,CUST10142,2024-04-08,02:40:56,11445.77,Online purchase,UPI,Entertainment,Chennai,Pune,1406,42,1,3509.93,0,Desktop,DEV859359,2.56.233.100,0,1,0,Success,1
TXN201510,CUST10043,2024-04-11,14:24:39,1997.13,Bank transfer,ATM,Groceries,Chennai,Bangalore,1664,37,1,4978.17,0,Tablet,DEV559381,23.166.163.110,0,0,0,Success,0
TXN201511,CUST10639,2024-05-19,21:23:59,2158.15,UPI transfer,Digital Wallet,Travel,Jaipur,Lucknow,1795,29,3,2519.8,0,Mobile,DEV637333,16.207.190.61,0,0,0,Success,0
TXN201512,CUST10374,2024-02-04,00:50:54,2660.64,ATM withdrawal,Card,Health,Ahmedabad,Hyderabad,2933,56,6,4721.01,0,Desktop,DEV686072,194.95.146.120,0,0,0,Success,0
TXN201513,CUST10237,2024-01-29,20:54:57,156.45,Online purchase,Net Banking,Dining,Lucknow,London,1712,67,8,696.41,0,Mobile,DEV839485,35.221.248.119,0,1,0,Success,0
TXN201514,CUST10957,2024-03-16,11:42:43,1724.02,Credit-card payment,Card,Fashion,Ahmedabad,London,217,70,9,1841.91,0,Tablet,DEV578073,73.178.74.237,0,0,0,Success,0
TXN201515,CUST10093,2024-02-01,20:17:44,1176.39,UPI transfer,UPI,Electronics,Kolkata,Lucknow,3350,69,5,1296.74,0,Tablet,DEV125990,90.136.55.73,0,0,0,Success,0
TXN201516,CUST10781,2024-03-25,14:29:44,4386.5,Debit-card payment,Net Banking,Fashion,Jaipur,New York,245,61,7,1307.05,0,Mobile,DEV148159,127.158.127.14,0,0,0,Success,0
TXN201517,CUST10390,2024-01-04,08:32:47,8030.59,Mobile-wallet payment,ATM,Electronics,Hyderabad,Singapore,1744,51,3,4848.21,0,Tablet,DEV940181,109.8.115.3,0,0,0,Success,0
TXN201518,CUST10776,2024-04-17,14:47:08,1931.75,UPI transfer,Net Banking,Travel,Hyderabad,Delhi,3547,20,1,4383.18,0,Desktop,DEV148215,7.19.96.245,0,0,0,Success,0
TXN201519,CUST10070,2024-04-22,08:23:18,13413.87,Online purchase,Digital Wallet,Dining,Chennai,Delhi,2420,60,3,3043.52,0,Mobile,DEV373432,89.135.113.147,0,0,0,Success,0
TXN201520,CUST10184,2024-03-06,11:00:12,7712.03,UPI transfer,Net Banking,Travel,Ahmedabad,Ahmedabad,2930,18,6,2903.61,0,Desktop,DEV147726,15.182.97.248,0,0,0,Success,0
TXN201521,CUST10219,2024-01-25,11:38:46,4108.42,Online purchase,ATM,Groceries,Mumbai,Pune,2252,73,10,2578.89,0,Tablet,DEV296694,21.195.165.239,0,0,0,Success,0
TXN201522,CUST10545,2024-04-11,15:49:40,2479.11,Online purchase,Card,Dining,Pune,Kolkata,2905,44,10,2971.56,0,Mobile,DEV894139,142.61.50.226,0,0,0,Success,0
TXN201523,CUST10507,2024-03-08,22:50:08,1019.14,Online purchase,UPI,Services,Bangalore,Mumbai,2182,48,8,2195.71,0,Desktop,DEV581992,13.198.48.249,0,0,0,Success,0
TXN201524,CUST10868,2024-05-01,03:13:46,2207.74,ATM withdrawal,Card,Travel,Pune,Dubai,2371,43,8,2973.48,0,Tablet,DEV261050,48.42.7.155,0,0,0,Success,0
TXN201525,CUST10248,2024-02-25,06:54:18,10576.47,Mobile-wallet payment,Net Banking,Services,Pune,New York,2913,58,6,4426.61,2,Tablet,DEV274446,221.104.75.67,0,0,0,Failed,0
TXN201526,CUST10168,2024-04-11,16:45:17,11702.3,Debit-card payment,UPI,Fashion,Lucknow,Pune,3103,33,9,2591.19,0,Mobile,DEV800646,160.239.182.41,0,0,0,Success,0
TXN201527,CUST10668,2024-02-06,01:42:05,9616.83,Bank transfer,Net Banking,Fashion,Delhi,Ahmedabad,939,34,3,2798.04,0,Mobile,DEV685098,17.109.158.49,0,1,0,Success,0
TXN201528,CUST10529,2024-03-12,10:40:48,3348.46,Bank transfer,Net Banking,Entertainment,Jaipur,Delhi,1891,36,8,4950.95,0,Tablet,DEV649787,39.228.156.3,0,0,0,Success,0
TXN201529,CUST10340,2024-03-23,03:03:43,1182.76,Credit-card payment,Card,Health,Hyderabad,Kolkata,1587,26,2,2896.62,0,Desktop,DEV624563,83.112.146.177,0,0,0,Success,0
TXN201530,CUST10207,2024-05-21,08:03:04,760.43,UPI transfer,Digital Wallet,Groceries,Kolkata,Kolkata,2479,23,7,679.37,0,Mobile,DEV870214,55.173.40.48,0,0,0,Success,0
TXN201531,CUST10641,2024-02-08,04:40:14,775.42,Debit-card payment,ATM,Services,Chennai,Hyderabad,2475,23,7,3191.2,0,Desktop,DEV503951,227.186.130.180,0,0,0,Success,0
TXN201532,CUST10412,2024-03-17,17:24:31,5736.97,UPI transfer,ATM,Groceries,Mumbai,Chennai,1629,19,10,4429.99,0,Desktop,DEV766549,205.9.86.158,0,0,0,Success,0
TXN201533,CUST10312,2024-02-04,22:56:38,2257.76,Credit-card payment,Digital Wallet,Groceries,Kolkata,Dubai,3419,39,7,2540.75,0,Tablet,DEV865054,14.34.230.127,0,0,0,Success,0
TXN201534,CUST10485,2024-04-03,18:26:06,502.96,Bank transfer,ATM,Services,Jaipur,Chennai,1670,20,1,730.21,0,Mobile,DEV304110,216.238.111.213,0,0,0,Success,0
TXN201535,CUST10251,2024-06-29,14:44:22,807.01,Bank transfer,UPI,Health,Lucknow,Dubai,1030,27,2,2890.25,0,Desktop,DEV814919,227.245.204.68,0,0,0,Success,0
TXN201536,CUST10290,2024-05-26,16:18:16,5109.1,Credit-card payment,Card,Services,Lucknow,Hyderabad,898,60,8,3387.67,0,Mobile,DEV122394,252.151.179.198,0,0,0,Success,0
TXN201537,CUST10767,2024-05-27,19:43:19,729.71,Online purchase,Card,Electronics,Mumbai,London,2929,18,6,1117.45,0,Mobile,DEV271790,151.190.159.228,0,0,0,Success,0
TXN201538,CUST10015,2024-03-13,21:44:38,1318.09,Online purchase,Net Banking,Fashion,Chennai,Dubai,1887,35,10,3360.58,0,Desktop,DEV270555,56.33.34.191,0,0,0,Success,0
TXN201539,CUST10264,2024-04-07,03:41:34,324.73,Bank transfer,Digital Wallet,Fashion,Chennai,Lucknow,972,69,2,3231.79,0,Tablet,DEV329642,207.167.20.170,0,0,0,Success,0
TXN201540,CUST10338,2024-06-06,10:29:50,3852.97,ATM withdrawal,Card,Travel,Ahmedabad,Mumbai,592,67,3,3938.72,0,Mobile,DEV444061,176.116.112.190,0,0,0,Success,0
TXN201541,CUST10141,2024-02-19,21:32:19,7134.11,ATM withdrawal,Card,Services,Pune,Singapore,928,49,9,1728.21,0,Tablet,DEV130434,42.88.102.184,0,0,0,Success,0
TXN201542,CUST10066,2024-05-11,18:14:51,4564.66,ATM withdrawal,Net Banking,Fashion,Jaipur,Jaipur,2205,72,5,1208.45,0,Tablet,DEV184002,124.15.85.169,0,0,0,Success,0
TXN201543,CUST10070,2024-04-09,19:00:40,2111.37,UPI transfer,ATM,Electronics,Chennai,Hyderabad,2420,60,10,3043.52,0,Desktop,DEV373432,148.165.95.103,0,0,0,Success,0
TXN201544,CUST10614,2024-05-17,09:52:02,2031.59,Debit-card payment,Digital Wallet,Health,Ahmedabad,New York,816,33,9,3289.01,0,Desktop,DEV954814,146.199.204.100,0,0,0,Success,0
TXN201545,CUST10248,2024-01-01,22:36:22,6440.8,Mobile-wallet payment,ATM,Fashion,Pune,Dubai,2913,58,7,4426.61,0,Tablet,DEV274446,16.147.226.37,0,0,0,Success,0
TXN201546,CUST10411,2024-02-03,00:16:11,1252.09,UPI transfer,ATM,Health,Jaipur,Chennai,2258,51,9,2782.97,0,Tablet,DEV681070,130.105.244.72,0,0,0,Success,0
TXN201547,CUST10970,2024-04-12,11:44:27,4650.88,Credit-card payment,Card,Services,Kolkata,Bangalore,2510,57,8,3653.27,0,Desktop,DEV971002,71.2.2.14,0,0,0,Success,0
TXN201548,CUST10346,2024-05-13,15:06:25,4744.28,Mobile-wallet payment,UPI,Fashion,Chennai,Mumbai,2561,69,3,2570.44,0,Desktop,DEV192410,98.91.66.84,0,0,0,Success,0
TXN201549,CUST10914,2024-03-06,11:00:54,10328.27,Credit-card payment,Digital Wallet,Others,Delhi,Pune,1089,75,9,3870.33,0,Mobile,DEV398916,37.206.218.214,0,0,0,Success,0
TXN201550,CUST10548,2024-04-19,00:37:06,3384.6,ATM withdrawal,Net Banking,Health,Delhi,Singapore,2193,46,10,3666.95,0,Desktop,DEV166608,6.246.63.105,1,0,0,Success,0
TXN201551,CUST10306,2024-03-09,05:36:09,675.95,Bank transfer,UPI,Dining,Mumbai,Dubai,637,56,1,795.57,0,Tablet,DEV754644,13.139.157.189,0,1,0,Success,0
TXN201552,CUST10624,2024-03-12,02:31:05,321.05,Bank transfer,Card,Groceries,Chennai,Kolkata,2725,54,10,648.06,0,Tablet,DEV116418,122.153.125.223,0,0,0,Success,0
TXN201553,CUST10899,2024-05-04,04:54:45,2101.16,Mobile-wallet payment,Card,Health,Ahmedabad,Jaipur,3378,39,5,4071.43,0,Mobile,DEV393964,93.100.157.70,0,0,0,Success,0
TXN201554,CUST10326,2024-01-11,16:53:42,1577.15,Bank transfer,Card,Dining,Chennai,Pune,3152,62,4,1890.43,0,Tablet,DEV468074,250.252.4.147,0,0,0,Success,0
TXN201555,CUST10587,2024-03-05,00:41:09,4738.03,Credit-card payment,UPI,Others,New York,Kolkata,1574,35,1,3531.52,0,Tablet,DEV852067,65.70.38.167,1,1,1,Success,0
TXN201556,CUST10993,2024-01-24,12:52:49,9333.87,ATM withdrawal,UPI,Fashion,Pune,Ahmedabad,492,49,4,4494.17,0,Mobile,DEV148205,120.49.217.80,0,0,0,Success,0
TXN201557,CUST10099,2024-05-24,16:01:14,720.07,Online purchase,ATM,Services,Chennai,Kolkata,2733,19,2,1369.08,0,Tablet,DEV392136,94.245.243.30,0,0,0,Success,0
TXN201558,CUST10526,2024-04-18,09:43:56,14091.65,Online purchase,UPI,Fashion,Mumbai,Jaipur,3643,44,9,4269.22,0,Tablet,DEV976822,34.215.156.82,0,0,0,Success,0
TXN201559,CUST10714,2024-05-11,10:03:55,3852.61,UPI transfer,UPI,Dining,Jaipur,New York,1125,54,6,4785.79,0,Mobile,DEV812296,249.229.110.8,0,0,0,Success,0
TXN201560,CUST10740,2024-05-20,13:43:00,4388.78,Online purchase,UPI,Entertainment,Bangalore,Kolkata,1535,38,8,4464.45,0,Desktop,DEV501312,238.133.54.26,0,0,0,Success,0
TXN201561,CUST10198,2024-06-28,00:05:26,1981.33,Debit-card payment,ATM,Fashion,Pune,Hyderabad,1875,44,9,3602.17,0,Tablet,DEV405407,235.175.23.96,0,0,0,Success,0
TXN201562,CUST10946,2024-01-24,17:03:58,629.92,ATM withdrawal,UPI,Fashion,Bangalore,Bangalore,1325,27,9,4380.77,0,Desktop,DEV916779,211.88.145.80,0,0,0,Success,0
TXN201563,CUST10608,2024-01-06,15:18:23,5176.51,Bank transfer,Net Banking,Fashion,Mumbai,Bangalore,2101,31,1,2552.04,0,Desktop,DEV747847,31.116.160.129,0,0,0,Success,0
TXN201564,CUST10156,2024-02-13,08:18:04,5573.36,Debit-card payment,UPI,Groceries,Singapore,Dubai,1307,19,9,3091.09,0,Desktop,DEV515922,81.211.70.224,0,1,1,Success,0
TXN201565,CUST10459,2024-01-15,20:06:16,3803.64,Credit-card payment,ATM,Services,Jaipur,London,1447,32,4,4763.67,0,Tablet,DEV397846,203.114.108.128,0,0,0,Success,0
TXN201566,CUST10608,2024-05-14,02:49:04,2692.55,Mobile-wallet payment,UPI,Others,Mumbai,Mumbai,2101,31,2,2552.04,0,Tablet,DEV747847,54.119.132.17,0,0,0,Success,0
TXN201567,CUST10329,2024-05-06,21:56:14,2218.25,UPI transfer,UPI,Entertainment,Kolkata,Lucknow,2202,65,9,1468.1,0,Tablet,DEV575682,100.43.104.212,0,0,0,Success,0
TXN201568,CUST10270,2024-05-20,18:37:53,1213.91,Debit-card payment,ATM,Travel,Ahmedabad,Singapore,1146,50,10,4237.13,0,Mobile,DEV964749,176.123.103.21,0,0,0,Success,0
TXN201569,CUST10409,2024-06-23,03:57:37,2009.29,Bank transfer,Digital Wallet,Groceries,Bangalore,Chennai,1015,40,10,3067.99,0,Tablet,DEV796643,225.207.140.26,0,0,0,Success,0
TXN201570,CUST10663,2024-05-18,19:02:29,1256.22,Online purchase,ATM,Electronics,Chennai,Bangalore,2256,44,7,665.44,0,Mobile,DEV835716,167.212.126.2,0,0,0,Success,0
TXN201571,CUST10733,2024-06-01,01:20:03,456.39,Mobile-wallet payment,Digital Wallet,Groceries,Kolkata,Bangalore,2687,75,4,1244.86,0,Mobile,DEV755993,151.143.37.100,0,0,0,Success,0
TXN201572,CUST10230,2024-03-11,18:37:07,5549.72,Online purchase,ATM,Entertainment,Ahmedabad,Pune,589,74,8,4388.12,0,Mobile,DEV910208,183.81.12.108,0,0,0,Success,0
TXN201573,CUST10524,2024-06-06,15:03:53,258.84,Mobile-wallet payment,UPI,Travel,Delhi,Hyderabad,2675,36,2,766.23,0,Tablet,DEV783984,115.4.205.125,0,0,0,Success,0
TXN201574,CUST10785,2024-02-13,23:57:51,4795.81,Bank transfer,Digital Wallet,Health,Pune,New York,3059,37,2,3302.23,0,Desktop,DEV985163,113.174.232.9,1,0,0,Success,0
TXN201575,CUST10538,2024-05-02,22:29:45,4658.42,ATM withdrawal,Net Banking,Others,Ahmedabad,Singapore,1123,66,2,4793.16,0,Mobile,DEV710754,80.95.252.131,0,0,0,Success,0
TXN201576,CUST10996,2024-01-20,11:20:11,1346.14,UPI transfer,Card,Services,Chennai,New York,947,54,6,4900.53,0,Mobile,DEV644315,193.40.240.59,0,0,0,Success,0
TXN201577,CUST10872,2024-01-13,07:13:31,2589.3,Debit-card payment,UPI,Services,Kolkata,New York,3486,48,8,1019.79,0,Tablet,DEV593821,155.20.191.10,0,0,0,Success,0
TXN201578,CUST10900,2024-04-25,22:29:50,2423.64,Debit-card payment,UPI,Groceries,Delhi,Bangalore,2043,71,9,4362.06,0,Desktop,DEV339030,206.200.161.69,0,0,0,Success,0
TXN201579,CUST10299,2024-03-08,15:00:03,1499.6,Debit-card payment,UPI,Entertainment,Dubai,Hyderabad,1754,65,1,2867.38,0,Desktop,DEV599380,186.220.110.245,0,1,1,Success,0
TXN201580,CUST10068,2024-04-20,07:56:04,2720.25,Bank transfer,UPI,Health,Lucknow,Dubai,993,73,8,2316.99,0,Tablet,DEV358175,54.223.31.91,0,0,0,Success,0
TXN201581,CUST10375,2024-04-25,05:49:53,10182.83,ATM withdrawal,Net Banking,Services,Bangalore,Jaipur,2665,42,6,4062.48,1,Tablet,DEV802667,199.191.54.182,0,0,0,Success,0
TXN201582,CUST10944,2024-06-29,11:04:45,329.78,Online purchase,Net Banking,Travel,Bangalore,Ahmedabad,1722,37,5,743.28,0,Tablet,DEV244037,96.18.141.89,0,0,0,Success,0
TXN201583,CUST10551,2024-03-04,21:13:45,1074.83,Debit-card payment,ATM,Groceries,Hyderabad,Hyderabad,1839,51,2,1023.08,0,Desktop,DEV851742,217.121.182.66,0,0,0,Success,0
TXN201584,CUST10354,2024-06-10,20:50:12,3838.11,Credit-card payment,UPI,Entertainment,Lucknow,New York,2602,67,2,2723.53,0,Tablet,DEV896788,239.237.238.157,0,0,0,Success,0
TXN201585,CUST10453,2024-01-01,12:15:28,1852.42,UPI transfer,Net Banking,Fashion,New York,Delhi,332,54,2,1063.97,0,Tablet,DEV773540,19.166.214.242,0,1,1,Success,0
TXN201586,CUST10234,2024-03-17,09:57:22,3085.76,Online purchase,ATM,Dining,Chennai,Mumbai,2236,46,8,2679.54,0,Desktop,DEV678727,210.144.53.178,0,0,0,Success,0
TXN201587,CUST10295,2024-01-07,04:40:37,3674.2,ATM withdrawal,Net Banking,Others,Bangalore,New York,3546,35,7,4928.13,2,Mobile,DEV666456,249.52.198.240,0,0,0,Success,0
TXN201588,CUST10650,2024-03-30,01:04:35,1139.62,ATM withdrawal,UPI,Dining,Chennai,Bangalore,2570,71,7,2209.5,0,Mobile,DEV561607,107.97.116.118,0,0,0,Success,0
TXN201589,CUST10426,2024-04-15,15:51:22,4040.97,UPI transfer,Digital Wallet,Fashion,Delhi,London,368,69,3,3771.87,0,Mobile,DEV551524,72.45.208.244,0,0,0,Success,0
TXN201590,CUST10813,2024-02-02,04:51:56,1934.56,Online purchase,Net Banking,Entertainment,Pune,Jaipur,839,22,7,4561.23,0,Tablet,DEV318897,113.249.109.142,1,0,0,Success,0
TXN201591,CUST10500,2024-04-01,22:28:17,70.63,Online purchase,Digital Wallet,Electronics,Pune,Pune,2984,32,2,731.1,0,Desktop,DEV278794,39.163.78.71,0,0,0,Success,0
TXN201592,CUST10281,2024-03-16,00:58:46,7064.02,ATM withdrawal,Net Banking,Travel,Delhi,Singapore,1276,20,5,4981.67,0,Desktop,DEV201913,78.218.102.233,0,0,0,Success,0
TXN201593,CUST10144,2024-04-06,01:54:47,9441.4,UPI transfer,UPI,Dining,Lucknow,Dubai,140,52,7,4581.18,0,Mobile,DEV691807,18.146.150.201,0,0,0,Success,0
TXN201594,CUST10916,2024-06-05,23:04:21,225.94,Credit-card payment,Card,Fashion,Hyderabad,Pune,3540,31,10,1496.08,0,Desktop,DEV810614,218.226.68.208,0,0,0,Success,0
TXN201595,CUST10047,2024-01-07,07:52:35,1947.61,Mobile-wallet payment,UPI,Health,Bangalore,London,158,22,5,4368.36,0,Desktop,DEV639131,17.187.185.251,0,1,0,Success,0
TXN201596,CUST10799,2024-03-14,09:18:50,7788.32,ATM withdrawal,ATM,Services,Bangalore,Jaipur,335,32,4,4746.0,0,Mobile,DEV917823,147.1.77.121,0,0,0,Success,0
TXN201597,CUST10068,2024-03-05,13:09:02,12016.31,Credit-card payment,ATM,Electronics,Lucknow,Pune,993,73,10,2316.99,0,Mobile,DEV358175,39.92.24.30,0,0,0,Success,1
TXN201598,CUST10066,2024-02-04,00:17:38,1228.72,Credit-card payment,Digital Wallet,Health,Jaipur,Pune,2205,72,9,1208.45,0,Desktop,DEV184002,109.25.132.50,0,0,0,Success,0
TXN201599,CUST10824,2024-04-05,18:16:44,1497.52,UPI transfer,Digital Wallet,Electronics,Lucknow,Jaipur,3230,52,2,2681.06,0,Mobile,DEV626797,22.80.53.150,0,0,0,Success,0
TXN201600,CUST10961,2024-01-17,09:06:30,3258.79,Bank transfer,ATM,Services,Bangalore,Bangalore,948,32,2,3772.26,0,Mobile,DEV321449,125.205.141.20,0,0,0,Success,0
TXN201601,CUST10047,2024-06-06,14:45:35,13121.98,Online purchase,UPI,Health,Delhi,Bangalore,158,22,1,4368.36,0,Desktop,DEV639131,215.14.105.165,0,0,0,Success,0
TXN201602,CUST10147,2024-04-19,21:03:04,1518.63,Online purchase,Net Banking,Travel,Chennai,London,896,38,1,2546.15,1,Desktop,DEV898207,46.181.191.51,0,0,0,Failed,0
TXN201603,CUST10056,2024-02-17,18:17:04,856.94,Debit-card payment,Card,Health,Delhi,Mumbai,1924,35,3,1624.13,0,Mobile,DEV564656,44.74.190.25,0,0,0,Success,0
TXN201604,CUST10028,2024-04-13,14:53:09,2163.86,Debit-card payment,Digital Wallet,Electronics,Kolkata,Ahmedabad,1759,61,7,3183.84,0,Tablet,DEV500156,145.37.5.25,0,0,0,Success,0
TXN201605,CUST10435,2024-03-04,07:29:35,728.54,Mobile-wallet payment,UPI,Fashion,Chennai,Singapore,305,26,10,1561.98,0,Mobile,DEV479742,9.254.82.60,0,0,0,Success,0
TXN201606,CUST10134,2024-02-17,06:24:41,2452.95,UPI transfer,Card,Dining,Bangalore,Mumbai,977,27,2,2223.66,0,Tablet,DEV840734,190.158.194.12,0,0,0,Success,0
TXN201607,CUST10777,2024-02-23,09:19:17,8156.24,ATM withdrawal,Card,Travel,Bangalore,Delhi,1520,48,2,2223.41,0,Tablet,DEV287654,45.94.47.133,0,0,0,Success,0
TXN201608,CUST10816,2024-02-24,05:45:51,2949.22,Bank transfer,UPI,Entertainment,Mumbai,Singapore,2997,70,7,2277.49,0,Desktop,DEV501320,86.33.56.78,0,0,0,Success,0
TXN201609,CUST10306,2024-03-17,22:11:16,650.13,Debit-card payment,ATM,Groceries,Ahmedabad,Lucknow,637,56,10,795.57,0,Desktop,DEV754644,50.69.45.191,0,0,0,Success,0
TXN201610,CUST10974,2024-04-01,09:00:42,1855.9,Debit-card payment,ATM,Services,Bangalore,Singapore,2911,40,3,2343.9,0,Desktop,DEV141319,170.147.141.164,0,0,0,Success,0
TXN201611,CUST10637,2024-04-30,08:26:55,261.1,Credit-card payment,ATM,Electronics,Ahmedabad,Bangalore,466,41,5,911.84,0,Desktop,DEV566339,95.209.86.145,0,0,0,Success,0
TXN201612,CUST10500,2024-04-09,05:44:30,1481.83,Credit-card payment,Net Banking,Others,Kolkata,Kolkata,2984,32,7,731.1,0,Desktop,DEV278794,122.201.255.95,0,1,0,Success,0
TXN201613,CUST10870,2024-05-28,13:30:10,3112.91,Bank transfer,Card,Services,Pune,Ahmedabad,2741,70,4,3312.91,0,Desktop,DEV309374,112.185.82.171,0,0,0,Success,0
TXN201614,CUST10575,2024-05-28,14:50:40,3441.81,Bank transfer,UPI,Others,Chennai,London,2479,54,7,3976.42,0,Desktop,DEV348411,52.225.234.182,0,0,0,Success,0
TXN201615,CUST10506,2024-05-31,05:29:17,52125.23,Credit-card payment,Digital Wallet,Health,Chennai,Bangalore,2154,26,9,1433.04,0,Tablet,DEV794395,179.240.108.244,0,0,0,Success,1
TXN201616,CUST10337,2024-05-08,15:37:31,678.92,Bank transfer,UPI,Groceries,Ahmedabad,Delhi,254,56,4,534.59,0,Tablet,DEV321494,38.76.145.121,0,0,0,Success,0
TXN201617,CUST10631,2024-06-04,19:53:34,1078.9,Mobile-wallet payment,Digital Wallet,Dining,Singapore,Hyderabad,3198,43,4,1968.69,0,Tablet,DEV921609,22.26.101.230,0,1,1,Success,0
TXN201618,CUST10712,2024-04-28,03:13:04,1477.93,UPI transfer,Net Banking,Groceries,Ahmedabad,Hyderabad,2365,21,1,2078.67,0,Desktop,DEV725850,16.121.177.43,0,0,0,Success,0
TXN201619,CUST10966,2024-01-25,09:58:16,1797.07,ATM withdrawal,UPI,Dining,Delhi,Jaipur,110,71,10,717.06,0,Mobile,DEV537020,143.230.36.99,0,0,0,Success,0
TXN201620,CUST10213,2024-01-31,04:47:57,2970.07,UPI transfer,Card,Dining,Delhi,Lucknow,3365,58,3,2712.77,0,Desktop,DEV592841,102.48.83.165,0,0,0,Success,0
TXN201621,CUST10767,2024-05-28,23:02:26,353.61,Bank transfer,ATM,Entertainment,Mumbai,Kolkata,2929,18,10,1117.45,0,Mobile,DEV271790,154.28.118.36,0,0,0,Success,0
TXN201622,CUST10882,2024-05-30,22:57:35,7749.23,Credit-card payment,Digital Wallet,Travel,Jaipur,Lucknow,3527,75,7,3714.38,0,Tablet,DEV698967,21.255.171.29,0,0,0,Success,0
TXN201623,CUST10720,2024-04-08,10:38:10,2388.17,ATM withdrawal,ATM,Electronics,Delhi,Pune,2625,22,6,4075.69,0,Mobile,DEV522419,106.175.228.141,0,0,0,Success,0
TXN201624,CUST10226,2024-06-02,04:02:20,18997.29,UPI transfer,Digital Wallet,Dining,Pune,Chennai,2683,25,10,4244.64,0,Tablet,DEV851413,8.30.103.199,0,0,0,Success,0
TXN201625,CUST10035,2024-01-21,07:05:18,9327.88,Bank transfer,Net Banking,Entertainment,Jaipur,Hyderabad,1561,27,5,3931.3,0,Tablet,DEV916449,108.214.124.169,0,0,0,Success,0
TXN201626,CUST10547,2024-01-26,10:14:49,2724.21,UPI transfer,UPI,Others,Delhi,Ahmedabad,2816,33,4,3896.33,0,Mobile,DEV651033,245.19.222.112,0,0,0,Success,0
TXN201627,CUST10039,2024-01-19,09:08:25,11625.88,ATM withdrawal,Digital Wallet,Electronics,Jaipur,Ahmedabad,2020,64,1,4172.1,0,Tablet,DEV903035,152.170.169.22,0,0,0,Success,0
TXN201628,CUST10869,2024-03-20,23:53:23,546.02,Bank transfer,Digital Wallet,Fashion,Delhi,Singapore,1507,21,1,517.17,0,Desktop,DEV408857,238.31.104.235,0,0,0,Success,0
TXN201629,CUST10766,2024-01-19,22:36:15,1479.01,ATM withdrawal,Digital Wallet,Travel,Bangalore,Delhi,2523,57,5,747.63,0,Mobile,DEV225245,67.129.230.191,0,0,0,Success,0
TXN201630,CUST10567,2024-03-07,05:40:38,2378.29,UPI transfer,Net Banking,Health,Chennai,Kolkata,970,70,10,1613.8,0,Desktop,DEV262656,145.252.172.25,0,0,0,Success,0
TXN201631,CUST10103,2024-02-22,19:47:23,341.52,Debit-card payment,Digital Wallet,Electronics,Lucknow,Pune,1117,55,3,672.16,0,Tablet,DEV555673,227.23.203.127,0,0,0,Success,0
TXN201632,CUST10802,2024-06-29,03:33:33,857.17,ATM withdrawal,Card,Groceries,Ahmedabad,Ahmedabad,3185,40,9,1434.36,0,Tablet,DEV585854,223.2.42.249,0,0,0,Success,0
TXN201633,CUST10823,2024-06-16,03:12:49,9160.56,Credit-card payment,Digital Wallet,Electronics,Chennai,Jaipur,1596,19,2,4018.62,0,Tablet,DEV602985,77.82.35.233,0,0,0,Success,0
TXN201634,CUST10792,2024-06-04,07:45:34,2832.53,Debit-card payment,ATM,Others,Delhi,Kolkata,613,21,2,3702.44,0,Desktop,DEV146032,49.155.19.62,0,0,0,Success,0
TXN201635,CUST10039,2024-06-12,18:10:46,3020.74,Credit-card payment,UPI,Electronics,Jaipur,Kolkata,2020,64,6,4172.1,0,Tablet,DEV903035,74.44.64.165,0,0,0,Success,0
TXN201636,CUST10291,2024-01-13,02:46:19,931.88,Online purchase,Net Banking,Electronics,Bangalore,Hyderabad,3252,21,7,2000.79,0,Desktop,DEV925206,153.170.111.248,0,0,0,Success,0
TXN201637,CUST10069,2024-04-14,19:56:50,952.66,Credit-card payment,Card,Health,Delhi,Chennai,2465,55,3,678.84,0,Tablet,DEV539589,128.190.80.229,0,0,0,Success,0
TXN201638,CUST10649,2024-04-03,10:18:12,9742.25,Debit-card payment,Digital Wallet,Services,Kolkata,Lucknow,584,24,7,1870.96,0,Desktop,DEV448354,134.135.235.233,0,0,0,Success,1
TXN201639,CUST10613,2024-02-26,02:07:28,1971.5,UPI transfer,Card,Electronics,Jaipur,New York,468,29,7,4631.22,0,Desktop,DEV256130,111.116.90.241,0,0,0,Success,0
